MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.21	-0.02	-0.02	2.1	NAN	
0.1	0.06	0.22	0.22	0.6	NAN	
0.2	0.195	0.01	0.01	1.95	NAN	
0.301	0.21	0.015	0.015	2.1	NAN	
0.401	0.24	0.015	0.015	2.4	NAN	
0.501	0.255	0.01	0.01	2.55	NAN	
0.601	0.285	0.015	0.015	2.85	NAN	
0.701	0.315	0.03	0.03	3.15	NAN	
0.801	0.345	0.045	0.045	3.45	NAN	
0.901	0.375	0.08	0.08	3.75	NAN	
1.001	0.39	0.125	0.125	3.9	NAN	
1.101	0.42	0.22	0.22	4.2	NAN	
1.201	0.45	0.325	0.325	4.5	NAN	
1.301	0.48	0.455	0.455	4.8	NAN	
1.401	0.51	0.515	0.515	5.1	NAN	
1.501	0.51	0.48	0.48	5.1	NAN	
1.601	0.51	0.485	0.485	5.1	NAN	
1.701	0.525	0.535	0.535	5.25	NAN	
1.801	0.555	0.52	0.52	5.55	NAN	
1.901	0.555	0.39	0.39	5.55	NAN	
2.001	0.6	0.36	0.36	6	NAN	
2.101	0.615	0.26	0.26	6.15	NAN	
2.201	0.63	0.15	0.15	6.3	NAN	
2.301	0.675	0.105	0.105	6.75	NAN	
2.401	0.69	0.065	0.065	6.9	NAN	
2.501	0.72	0.08	0.08	7.2	NAN	
2.601	0.75	0.065	0.065	7.5	NAN	
2.701	0.78	0.1	0.1	7.8	NAN	
2.801	0.81	0.19	0.19	8.1	NAN	
2.901	0.84	0.315	0.315	8.4	NAN	
3.001	0.855	0.46	0.46	8.55	NAN	
3.101	0.885	0.67	0.67	8.85	NAN	
3.201	0.915	0.875	0.875	9.15	NAN	
3.301	0.93	1.04	1.04	9.3	NAN	
3.401	0.96	1.36	1.36	9.6	NAN	
3.501	0.975	1.505	1.505	9.75	NAN	
3.601	1.005	1.42	1.42	10.05	NAN	
3.701	1.035	1.11	1.11	10.35	NAN	
3.801	1.05	0.83	0.83	10.5	NAN	
3.901	1.08	0.76	0.76	10.8	NAN	
4.001	1.095	0.46	0.46	10.95	NAN	
4.101	1.125	0.26	0.26	11.25	NAN	
4.201	1.155	0.145	0.145	11.55	NAN	
4.301	1.185	0.1	0.1	11.85	NAN	
4.401	1.2	0.09	0.09	12	NAN	
4.501	1.215	0.155	0.155	12.15	NAN	
4.601	1.245	0.175	0.175	12.45	NAN	
4.701	1.275	0.245	0.245	12.75	NAN	
4.801	1.29	0.485	0.485	12.9	NAN	
4.901	1.32	0.725	0.725	13.2	NAN	
5.001	1.35	1.215	1.215	13.5	NAN	
5.101	1.38	1.5	1.5	13.8	NAN	
5.201	1.41	1.96	1.96	14.1	NAN	
5.301	1.44	2.38	2.38	14.4	NAN	
5.401	1.455	2.635	2.635	14.55	NAN	
5.501	1.47	2.77	2.77	14.7	NAN	
5.601	1.5	2.425	2.425	15	NAN	
5.701	1.515	1.97	1.97	15.15	NAN	
5.801	1.545	1.29	1.29	15.45	NAN	
5.901	1.575	0.875	0.875	15.75	NAN	
6.001	1.605	0.495	0.495	16.05	NAN	
6.101	1.62	0.32	0.32	16.2	NAN	
6.201	1.65	0.215	0.215	16.5	NAN	
6.301	1.68	0.14	0.14	16.8	NAN	
6.401	1.695	0.19	0.19	16.95	NAN	
6.501	1.725	0.27	0.27	17.25	NAN	
6.601	1.77	0.535	0.535	17.7	NAN	
6.701	1.8	0.855	0.855	18	NAN	
6.801	1.815	1.14	1.14	18.15	NAN	
6.901	1.83	1.605	1.605	18.3	NAN	
7.001	1.86	2.18	2.18	18.6	NAN	
7.101	1.89	2.83	2.83	18.9	NAN	
7.201	1.92	3.605	3.605	19.2	NAN	
7.301	1.935	4.015	4.015	19.35	NAN	
7.401	1.965	4.11	4.11	19.65	NAN	
7.501	1.995	3.705	3.705	19.95	NAN	
7.601	2.01	3.12	3.12	20.1	NAN	
7.701	2.04	2.255	2.255	20.4	NAN	
7.801	2.07	1.575	1.575	20.7	NAN	
7.901	2.1	0.9	0.9	21	NAN	
8.001	2.13	0.585	0.585	21.3	NAN	
8.101	2.145	0.415	0.415	21.45	NAN	
8.201	2.16	0.32	0.32	21.6	NAN	
8.301	2.175	0.33	0.33	21.75	NAN	
8.401	2.22	0.465	0.465	22.2	NAN	
8.501	2.235	0.69	0.69	22.35	NAN	
8.601	2.265	1.07	1.07	22.65	NAN	
8.701	2.295	1.57	1.57	22.95	NAN	
8.801	2.325	2.155	2.155	23.25	NAN	
8.901	2.355	3.035	3.035	23.55	NAN	
9.001	2.37	3.98	3.98	23.7	NAN	
9.101	2.4	4.37	4.37	24	NAN	
9.201	2.43	5.225	5.225	24.3	NAN	
9.301	2.46	5.6	5.6	24.6	NAN	
9.401	2.49	5.325	5.325	24.9	NAN	
9.501	2.49	4.64	4.64	24.9	NAN	
9.601	2.52	3.645	3.645	25.2	NAN	
9.701	2.55	3.11	3.11	25.5	NAN	
9.801	2.58	2.01	2.01	25.8	NAN	
9.901	2.595	1.36	1.36	25.95	NAN	
10.001	2.625	0.895	0.895	26.25	NAN	
10.101	2.655	0.64	0.64	26.55	NAN	
10.201	2.685	0.58	0.58	26.85	NAN	
10.301	2.7	0.595	0.595	27	NAN	
10.401	2.73	0.875	0.875	27.3	NAN	
10.501	2.76	1.18	1.18	27.6	NAN	
10.601	2.79	1.665	1.665	27.9	NAN	
10.701	2.805	2.225	2.225	28.05	NAN	
10.801	2.82	3.03	3.03	28.2	NAN	
10.901	2.85	4.075	4.075	28.5	NAN	
11.001	2.88	4.815	4.815	28.8	NAN	
11.101	2.895	5.795	5.795	28.95	NAN	
11.201	2.925	6.705	6.705	29.25	NAN	
11.301	2.955	7.06	7.06	29.55	NAN	
11.401	2.985	6.865	6.865	29.85	NAN	
11.501	3.015	6.19	6.19	30.15	NAN	
11.601	3.03	5.125	5.125	30.3	NAN	
11.701	3.06	4.17	4.17	30.6	NAN	
11.801	3.09	2.9	2.9	30.9	NAN	
11.901	3.12	2.335	2.335	31.2	NAN	
12.001	3.135	1.705	1.705	31.35	NAN	
12.101	3.15	1.46	1.46	31.5	NAN	
12.201	3.165	1.305	1.305	31.65	NAN	
12.301	3.165	1.2	1.2	31.65	NAN	
12.401	3.18	1.18	1.18	31.8	NAN	
12.501	3.18	1.17	1.17	31.8	NAN	
12.601	3.18	1.17	1.17	31.8	NAN	
12.701	3.18	1.16	1.16	31.8	NAN	
12.801	3.18	1.15	1.15	31.8	NAN	
12.901	3.18	1.155	1.155	31.8	NAN	
13.001	3.18	1.15	1.15	31.8	NAN	
13.101	3.18	1.165	1.165	31.8	NAN	
13.201	3.18	1.14	1.14	31.8	NAN	
13.301	3.18	1.14	1.14	31.8	NAN	
13.401	3.18	1.14	1.14	31.8	NAN	
