MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.18	0.025	0.025	1.8	NAN	
0.1	0.015	0.24	0.24	0.15	NAN	
0.201	0.195	0.26	0.26	1.95	NAN	
0.301	0.12	0.34	0.34	1.2	NAN	
0.401	0.165	0.14	0.14	1.65	NAN	
0.501	0.21	-0.01	-0.01	2.1	NAN	
0.601	0.135	0.065	0.065	1.35	NAN	
0.701	0.315	0.015	0.015	3.15	NAN	
0.801	0.3	0.08	0.08	3	NAN	
0.901	0.225	0.075	0.075	2.25	NAN	
1.001	0.255	0.07	0.07	2.55	NAN	
1.101	0.27	0.09	0.09	2.7	NAN	
1.201	0.3	0.105	0.105	3	NAN	
1.301	0.33	0.125	0.125	3.3	NAN	
1.401	0.36	0.15	0.15	3.6	NAN	
1.501	0.42	0.18	0.18	4.2	NAN	
1.601	0.615	0.35	0.35	6.15	NAN	
1.701	0.555	0.23	0.23	5.55	NAN	
1.801	0.495	0.19	0.19	4.95	NAN	
1.901	0.495	0.4	0.4	4.95	NAN	
2.001	0.51	0.58	0.58	5.1	NAN	
2.101	0.525	0.6	0.6	5.25	NAN	
2.201	0.555	0.54	0.54	5.55	NAN	
2.301	0.585	0.455	0.455	5.85	NAN	
2.401	0.615	0.385	0.385	6.15	NAN	
2.501	0.645	0.32	0.32	6.45	NAN	
2.601	0.66	0.265	0.265	6.6	NAN	
2.701	0.69	0.21	0.21	6.9	NAN	
2.801	0.72	0.1	0.1	7.2	NAN	
2.901	0.75	0.1	0.1	7.5	NAN	
3.001	0.78	0.12	0.12	7.8	NAN	
3.101	0.795	0.155	0.155	7.95	NAN	
3.201	0.81	0.355	0.355	8.1	NAN	
3.301	0.84	0.46	0.46	8.4	NAN	
3.401	0.87	0.595	0.595	8.7	NAN	
3.501	0.9	0.785	0.785	9	NAN	
3.601	0.915	0.99	0.99	9.15	NAN	
3.701	0.945	1.245	1.245	9.45	NAN	
3.801	0.975	1.275	1.275	9.75	NAN	
3.901	1.005	1.285	1.285	10.05	NAN	
4.001	1.035	1.105	1.105	10.35	NAN	
4.101	1.05	0.85	0.85	10.5	NAN	
4.201	1.08	0.595	0.595	10.8	NAN	
4.301	1.11	0.525	0.525	11.1	NAN	
4.401	1.14	0.38	0.38	11.4	NAN	
4.501	1.155	0.305	0.305	11.55	NAN	
4.601	1.17	0.265	0.265	11.7	NAN	
4.701	1.2	0.25	0.25	12	NAN	
4.801	1.23	0.285	0.285	12.3	NAN	
4.901	1.26	0.375	0.375	12.6	NAN	
5.001	1.29	0.5	0.5	12.9	NAN	
5.101	1.305	0.555	0.555	13.05	NAN	
5.201	1.335	0.765	0.765	13.35	NAN	
5.301	1.365	1.065	1.065	13.65	NAN	
5.401	1.395	1.405	1.405	13.95	NAN	
5.501	1.425	1.93	1.93	14.25	NAN	
5.601	1.44	2.295	2.295	14.4	NAN	
5.701	1.47	2.5	2.5	14.7	NAN	
5.801	1.485	2.36	2.36	14.85	NAN	
5.901	1.515	1.915	1.915	15.15	NAN	
6.001	1.545	1.43	1.43	15.45	NAN	
6.101	1.575	0.985	0.985	15.75	NAN	
6.201	1.59	0.57	0.57	15.9	NAN	
6.301	1.62	0.35	0.35	16.2	NAN	
6.401	1.65	0.245	0.245	16.5	NAN	
6.501	1.68	0.215	0.215	16.8	NAN	
6.601	1.755	0.455	0.455	17.55	NAN	
6.701	1.785	0.58	0.58	17.85	NAN	
6.801	1.785	0.985	0.985	17.85	NAN	
6.901	1.815	1.18	1.18	18.15	NAN	
7.001	1.83	1.335	1.335	18.3	NAN	
7.101	1.845	1.57	1.57	18.45	NAN	
7.201	1.86	1.925	1.925	18.6	NAN	
7.301	1.875	2.49	2.49	18.75	NAN	
7.401	1.905	2.85	2.85	19.05	NAN	
7.501	1.935	3.31	3.31	19.35	NAN	
7.601	1.95	3.53	3.53	19.5	NAN	
7.701	1.98	3.315	3.315	19.8	NAN	
7.801	2.01	2.835	2.835	20.1	NAN	
7.901	2.04	2.17	2.17	20.4	NAN	
8.001	2.07	1.515	1.515	20.7	NAN	
8.101	2.085	1.025	1.025	20.85	NAN	
8.201	2.115	0.705	0.705	21.15	NAN	
8.301	2.145	0.515	0.515	21.45	NAN	
8.401	2.16	0.43	0.43	21.6	NAN	
8.501	2.19	0.455	0.455	21.9	NAN	
8.601	2.205	0.435	0.435	22.05	NAN	
8.701	2.235	0.63	0.63	22.35	NAN	
8.801	2.265	0.92	0.92	22.65	NAN	
8.901	2.295	1.315	1.315	22.95	NAN	
9.001	2.325	1.945	1.945	23.25	NAN	
9.101	2.34	2.545	2.545	23.4	NAN	
9.201	2.37	3.195	3.195	23.7	NAN	
9.301	2.4	3.94	3.94	24	NAN	
9.401	2.43	4.55	4.55	24.3	NAN	
9.501	2.445	4.89	4.89	24.45	NAN	
9.601	2.475	4.71	4.71	24.75	NAN	
9.701	2.49	4.005	4.005	24.9	NAN	
9.801	2.52	3.21	3.21	25.2	NAN	
9.901	2.55	2.38	2.38	25.5	NAN	
10.001	2.565	1.64	1.64	25.65	NAN	
10.101	2.595	1.105	1.105	25.95	NAN	
10.201	2.625	0.9	0.9	26.25	NAN	
10.301	2.655	0.705	0.705	26.55	NAN	
10.401	2.685	0.645	0.645	26.85	NAN	
10.501	2.7	0.725	0.725	27	NAN	
10.601	2.73	0.93	0.93	27.3	NAN	
10.701	2.76	1.265	1.265	27.6	NAN	
10.801	2.79	1.725	1.725	27.9	NAN	
10.901	2.805	2.185	2.185	28.05	NAN	
11.001	2.82	2.89	2.89	28.2	NAN	
11.101	2.85	3.715	3.715	28.5	NAN	
11.201	2.88	4.6	4.6	28.8	NAN	
11.301	2.91	5.555	5.555	29.1	NAN	
11.401	2.925	6.09	6.09	29.25	NAN	
11.501	2.955	6.17	6.17	29.55	NAN	
11.601	2.985	5.755	5.755	29.85	NAN	
11.701	3.015	5.02	5.02	30.15	NAN	
11.801	3.045	4.065	4.065	30.45	NAN	
11.901	3.06	3.105	3.105	30.6	NAN	
12.001	3.09	2.17	2.17	30.9	NAN	
12.101	3.12	1.55	1.55	31.2	NAN	
12.201	3.135	1.14	1.14	31.35	NAN	
12.301	3.165	0.945	0.945	31.65	NAN	
12.401	3.18	0.89	0.89	31.8	NAN	
12.501	3.195	1.02	1.02	31.95	NAN	
12.601	3.195	-0.04	-0.04	31.95	NAN	
12.701	3.195	1.04	1.04	31.95	NAN	
12.801	3.195	1.01	1.01	31.95	NAN	
12.901	3.195	0.99	0.99	31.95	NAN	
13.001	3.195	0.995	0.995	31.95	NAN	
13.101	3.195	1	1	31.95	NAN	
13.201	3.195	0.86	0.86	31.95	NAN	
13.301	3.195	0.845	0.845	31.95	NAN	
13.401	3.195	0.835	0.835	31.95	NAN	
