MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.375	-0.025	-0.025	3.75	NAN	
0.1	0.15	-0.05	-0.05	1.5	NAN	
0.2	0.18	0.02	0.02	1.8	NAN	
0.301	0.195	0.005	0.005	1.95	NAN	
0.401	0.195	0	0	1.95	NAN	
0.501	0.195	-0.005	-0.005	1.95	NAN	
0.601	0.195	0.025	0.025	1.95	NAN	
0.701	0.18	0.045	0.045	1.8	NAN	
0.801	0.21	0.03	0.03	2.1	NAN	
0.901	0.225	0.035	0.035	2.25	NAN	
1.001	0.255	0.04	0.04	2.55	NAN	
1.101	0.285	0.02	0.02	2.85	NAN	
1.201	0.315	0.025	0.025	3.15	NAN	
1.301	0.33	0.04	0.04	3.3	NAN	
1.401	0.36	0.07	0.07	3.6	NAN	
1.501	0.39	0.12	0.12	3.9	NAN	
1.601	0.42	0.205	0.205	4.2	NAN	
1.701	0.45	0.32	0.32	4.5	NAN	
1.801	0.45	0.52	0.52	4.5	NAN	
1.901	0.48	0.65	0.65	4.8	NAN	
2.001	0.51	0.7	0.7	5.1	NAN	
2.101	0.54	0.65	0.65	5.4	NAN	
2.201	0.57	0.535	0.535	5.7	NAN	
2.301	0.585	0.35	0.35	5.85	NAN	
2.401	0.615	0.235	0.235	6.15	NAN	
2.501	0.645	0.15	0.15	6.45	NAN	
2.601	0.675	0.095	0.095	6.75	NAN	
2.701	0.705	0.075	0.075	7.05	NAN	
2.801	0.72	0.075	0.075	7.2	NAN	
2.901	0.75	0.085	0.085	7.5	NAN	
3.001	0.78	0.15	0.15	7.8	NAN	
3.101	0.81	0.16	0.16	8.1	NAN	
3.201	0.825	0.35	0.35	8.25	NAN	
3.301	0.84	0.515	0.515	8.4	NAN	
3.401	0.87	0.69	0.69	8.7	NAN	
3.501	0.9	0.96	0.96	9	NAN	
3.601	0.93	1.275	1.275	9.3	NAN	
3.701	0.96	1.59	1.59	9.6	NAN	
3.801	0.975	1.78	1.78	9.75	NAN	
3.901	1.005	1.71	1.71	10.05	NAN	
4.001	1.035	1.345	1.345	10.35	NAN	
4.101	1.065	0.99	0.99	10.65	NAN	
4.201	1.095	0.685	0.685	10.95	NAN	
4.301	1.11	0.415	0.415	11.1	NAN	
4.401	1.14	0.165	0.165	11.4	NAN	
4.501	1.155	0.18	0.18	11.55	NAN	
4.601	1.185	0.1	0.1	11.85	NAN	
4.701	1.215	0.11	0.11	12.15	NAN	
4.801	1.245	0.175	0.175	12.45	NAN	
4.901	1.26	0.305	0.305	12.6	NAN	
5.001	1.29	0.5	0.5	12.9	NAN	
5.101	1.32	0.755	0.755	13.2	NAN	
5.201	1.35	1.095	1.095	13.5	NAN	
5.301	1.365	1.585	1.585	13.65	NAN	
5.401	1.395	2.055	2.055	13.95	NAN	
5.501	1.425	2.6	2.6	14.25	NAN	
5.601	1.455	3.1	3.1	14.55	NAN	
5.701	1.485	3.23	3.23	14.85	NAN	
5.801	1.485	2.95	2.95	14.85	NAN	
5.901	1.515	2.29	2.29	15.15	NAN	
6.001	1.545	1.565	1.565	15.45	NAN	
6.101	1.575	0.995	0.995	15.75	NAN	
6.201	1.605	0.59	0.59	16.05	NAN	
6.301	1.62	0.345	0.345	16.2	NAN	
6.401	1.65	0.215	0.215	16.5	NAN	
6.501	1.68	0.24	0.24	16.8	NAN	
6.601	1.71	0.26	0.26	17.1	NAN	
6.701	1.74	0.39	0.39	17.4	NAN	
6.801	1.755	0.6	0.6	17.55	NAN	
6.901	1.785	0.855	0.855	17.85	NAN	
7.001	1.815	1.26	1.26	18.15	NAN	
7.101	1.83	1.785	1.785	18.3	NAN	
7.201	1.86	2.415	2.415	18.6	NAN	
7.301	1.875	3.13	3.13	18.75	NAN	
7.401	1.905	3.9	3.9	19.05	NAN	
7.501	1.935	4.525	4.525	19.35	NAN	
7.601	1.965	4.845	4.845	19.65	NAN	
7.701	1.98	4.47	4.47	19.8	NAN	
7.801	2.01	3.655	3.655	20.1	NAN	
7.901	2.04	2.69	2.69	20.4	NAN	
8.001	2.07	1.84	1.84	20.7	NAN	
8.101	2.1	1.13	1.13	21	NAN	
8.201	2.115	0.69	0.69	21.15	NAN	
8.301	2.145	0.41	0.41	21.45	NAN	
8.401	2.16	0.345	0.345	21.6	NAN	
8.501	2.19	0.355	0.355	21.9	NAN	
8.601	2.22	0.49	0.49	22.2	NAN	
8.701	2.25	0.765	0.765	22.5	NAN	
8.801	2.265	1.085	1.085	22.65	NAN	
8.901	2.295	1.72	1.72	22.95	NAN	
9.001	2.325	2.265	2.265	23.25	NAN	
9.101	2.355	3.17	3.17	23.55	NAN	
9.201	2.37	4.105	4.105	23.7	NAN	
9.301	2.4	5.095	5.095	24	NAN	
9.401	2.43	5.97	5.97	24.3	NAN	
9.501	2.46	6.43	6.43	24.6	NAN	
9.601	2.49	6.145	6.145	24.9	NAN	
9.701	2.49	5.51	5.51	24.9	NAN	
9.801	2.52	4.44	4.44	25.2	NAN	
9.901	2.55	3.285	3.285	25.5	NAN	
10.001	2.58	2.325	2.325	25.8	NAN	
10.101	2.61	1.405	1.405	26.1	NAN	
10.201	2.625	0.895	0.895	26.25	NAN	
10.301	2.655	0.605	0.605	26.55	NAN	
10.401	2.685	0.65	0.65	26.85	NAN	
10.501	2.715	0.74	0.74	27.15	NAN	
10.601	2.73	0.99	0.99	27.3	NAN	
10.701	2.76	1.42	1.42	27.6	NAN	
10.801	2.79	2.03	2.03	27.9	NAN	
10.901	2.805	2.81	2.81	28.05	NAN	
11.001	2.835	3.73	3.73	28.35	NAN	
11.101	2.85	4.64	4.64	28.5	NAN	
11.201	2.88	5.795	5.795	28.8	NAN	
11.301	2.91	6.89	6.89	29.1	NAN	
11.401	2.94	7.8	7.8	29.4	NAN	
11.501	2.97	8.05	8.05	29.7	NAN	
11.601	2.985	7.65	7.65	29.85	NAN	
11.701	3.015	6.79	6.79	30.15	NAN	
11.801	3.045	5.61	5.61	30.45	NAN	
11.901	3.075	4.36	4.36	30.75	NAN	
12.001	3.09	3.265	3.265	30.9	NAN	
12.101	3.12	2.38	2.38	31.2	NAN	
12.201	3.135	1.76	1.76	31.35	NAN	
12.301	3.165	1.22	1.22	31.65	NAN	
12.401	3.195	1.14	1.14	31.95	NAN	
12.501	3.195	1.145	1.145	31.95	NAN	
12.601	3.195	1.215	1.215	31.95	NAN	
12.701	3.195	1.31	1.31	31.95	NAN	
12.801	3.195	1.295	1.295	31.95	NAN	
12.901	3.195	1.295	1.295	31.95	NAN	
13.001	3.195	1.29	1.29	31.95	NAN	
13.101	3.195	1.29	1.29	31.95	NAN	
13.201	3.195	1.28	1.28	31.95	NAN	
13.301	3.195	1.3	1.3	31.95	NAN	
13.401	3.195	1.27	1.27	31.95	NAN	
