MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.24	0	0	2.4	NAN	
0.1	0.015	0.085	0.085	0.15	NAN	
0.2	0.21	0.075	0.075	2.1	NAN	
0.3	0.21	0.075	0.075	2.1	NAN	
0.4	0.24	0.035	0.035	2.4	NAN	
0.501	0.27	0.07	0.07	2.7	NAN	
0.601	0.3	0.195	0.195	3	NAN	
0.701	0.33	0.305	0.305	3.3	NAN	
0.801	0.345	0.42	0.42	3.45	NAN	
0.901	0.375	0.625	0.625	3.75	NAN	
1.001	0.405	0.905	0.905	4.05	NAN	
1.101	0.435	1.195	1.195	4.35	NAN	
1.201	0.465	1.57	1.57	4.65	NAN	
1.301	0.495	1.93	1.93	4.95	NAN	
1.401	0.51	2.25	2.25	5.1	NAN	
1.501	0.54	2.42	2.42	5.4	NAN	
1.601	0.555	2.345	2.345	5.55	NAN	
1.701	0.585	1.8	1.8	5.85	NAN	
1.801	0.615	1.06	1.06	6.15	NAN	
1.901	0.645	0.58	0.58	6.45	NAN	
2.001	0.66	0.44	0.44	6.6	NAN	
2.101	0.66	0.375	0.375	6.6	NAN	
2.201	0.69	0.235	0.235	6.9	NAN	
2.301	0.705	0.175	0.175	7.05	NAN	
2.401	0.735	0.22	0.22	7.35	NAN	
2.501	0.765	0.355	0.355	7.65	NAN	
2.601	0.795	0.52	0.52	7.95	NAN	
2.701	0.81	0.695	0.695	8.1	NAN	
2.801	0.84	0.99	0.99	8.4	NAN	
2.901	0.855	1.445	1.445	8.55	NAN	
3.001	0.885	1.895	1.895	8.85	NAN	
3.101	0.915	2.375	2.375	9.15	NAN	
3.201	0.93	2.955	2.955	9.3	NAN	
3.301	0.96	3.52	3.52	9.6	NAN	
3.401	0.99	4.055	4.055	9.9	NAN	
3.501	1.02	4.46	4.46	10.2	NAN	
3.601	1.05	4.55	4.55	10.5	NAN	
3.701	1.065	3.97	3.97	10.65	NAN	
3.801	1.095	3.025	3.025	10.95	NAN	
3.901	1.125	2.085	2.085	11.25	NAN	
4.001	1.155	1.305	1.305	11.55	NAN	
4.101	1.185	0.96	0.96	11.85	NAN	
4.201	1.2	0.59	0.59	12	NAN	
4.301	1.215	0.63	0.63	12.15	NAN	
4.401	1.245	0.68	0.68	12.45	NAN	
4.501	1.275	0.82	0.82	12.75	NAN	
4.601	1.29	1.035	1.035	12.9	NAN	
4.701	1.32	1.36	1.36	13.2	NAN	
4.801	1.35	1.805	1.805	13.5	NAN	
4.901	1.38	2.33	2.33	13.8	NAN	
5.001	1.395	2.82	2.82	13.95	NAN	
5.101	1.425	3.525	3.525	14.25	NAN	
5.201	1.455	4.34	4.34	14.55	NAN	
5.301	1.485	5.025	5.025	14.85	NAN	
5.401	1.515	5.46	5.46	15.15	NAN	
5.501	1.53	5.87	5.87	15.3	NAN	
5.601	1.545	5.765	5.765	15.45	NAN	
5.701	1.575	5.23	5.23	15.75	NAN	
5.801	1.605	4.52	4.52	16.05	NAN	
5.901	1.62	3.68	3.68	16.2	NAN	
6.001	1.65	2.91	2.91	16.5	NAN	
6.101	1.68	2.45	2.45	16.8	NAN	
6.201	1.71	2.055	2.055	17.1	NAN	
6.301	1.74	1.9	1.9	17.4	NAN	
6.401	1.755	1.9	1.9	17.55	NAN	
6.501	1.785	1.905	1.905	17.85	NAN	
6.601	1.815	2.03	2.03	18.15	NAN	
6.701	1.845	2.3	2.3	18.45	NAN	
6.801	1.86	2.67	2.67	18.6	NAN	
6.901	1.875	3.26	3.26	18.75	NAN	
7.001	1.905	3.93	3.93	19.05	NAN	
7.101	1.935	4.64	4.64	19.35	NAN	
7.201	1.965	5.35	5.35	19.65	NAN	
7.301	1.98	5.995	5.995	19.8	NAN	
7.401	2.01	6.425	6.425	20.1	NAN	
7.501	2.04	6.74	6.74	20.4	NAN	
7.601	2.07	6.715	6.715	20.7	NAN	
7.701	2.085	6.46	6.46	20.85	NAN	
7.801	2.115	5.995	5.995	21.15	NAN	
7.901	2.145	5.52	5.52	21.45	NAN	
8.001	2.175	5.185	5.185	21.75	NAN	
8.101	2.205	4.845	4.845	22.05	NAN	
8.201	2.205	4.67	4.67	22.05	NAN	
8.301	2.235	4.435	4.435	22.35	NAN	
8.401	2.265	4.26	4.26	22.65	NAN	
8.501	2.295	4.02	4.02	22.95	NAN	
8.601	2.325	3.985	3.985	23.25	NAN	
8.701	2.34	4.26	4.26	23.4	NAN	
8.801	2.37	4.595	4.595	23.7	NAN	
8.901	2.4	5.055	5.055	24	NAN	
9.001	2.43	5.575	5.575	24.3	NAN	
9.101	2.445	6.17	6.17	24.45	NAN	
9.201	2.475	6.735	6.735	24.75	NAN	
9.301	2.505	7.255	7.255	25.05	NAN	
9.401	2.52	7.665	7.665	25.2	NAN	
9.501	2.55	7.975	7.975	25.5	NAN	
9.601	2.565	8.135	8.135	25.65	NAN	
9.701	2.595	8.075	8.075	25.95	NAN	
9.801	2.625	8.04	8.04	26.25	NAN	
9.901	2.655	8.065	8.065	26.55	NAN	
10.001	2.67	7.995	7.995	26.7	NAN	
10.101	2.7	7.925	7.925	27	NAN	
10.201	2.73	7.81	7.81	27.3	NAN	
10.301	2.76	7.68	7.68	27.6	NAN	
10.401	2.79	7.535	7.535	27.9	NAN	
10.501	2.805	7.385	7.385	28.05	NAN	
10.601	2.835	7.39	7.39	28.35	NAN	
10.701	2.85	7.5	7.5	28.5	NAN	
10.801	2.88	7.64	7.64	28.8	NAN	
10.901	2.895	7.945	7.945	28.95	NAN	
11.001	2.925	8.35	8.35	29.25	NAN	
11.101	2.955	8.68	8.68	29.55	NAN	
11.201	2.985	8.99	8.99	29.85	NAN	
11.301	3	9.325	9.325	30	NAN	
11.401	3.03	9.715	9.715	30.3	NAN	
11.501	3.06	10.095	10.095	30.6	NAN	
11.601	3.09	10.245	10.245	30.9	NAN	
11.701	3.105	10.245	10.245	31.05	NAN	
11.801	3.135	10.245	10.245	31.35	NAN	
11.901	3.15	10.245	10.245	31.5	NAN	
12.001	3.165	10.245	10.245	31.65	NAN	
12.101	3.165	10.245	10.245	31.65	NAN	
12.201	3.18	10.245	10.245	31.8	NAN	
12.301	3.18	10.245	10.245	31.8	NAN	
12.401	3.18	10.245	10.245	31.8	NAN	
12.501	3.18	10.245	10.245	31.8	NAN	
12.601	3.18	10.245	10.245	31.8	NAN	
12.701	3.18	10.245	10.245	31.8	NAN	
12.801	3.18	10.245	10.245	31.8	NAN	
12.901	3.18	10.245	10.245	31.8	NAN	
13.001	3.18	10.245	10.245	31.8	NAN	
13.101	3.18	10.245	10.245	31.8	NAN	
13.201	3.18	10.245	10.245	31.8	NAN	
13.301	3.18	10.245	10.245	31.8	NAN	
13.401	3.18	10.245	10.245	31.8	NAN	
