MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.435	0.03	0.03	4.35	NAN	
0.1	0.015	0.04	0.04	0.15	NAN	
0.2	0.105	0.01	0.01	1.05	NAN	
0.3	0.03	0.02	0.02	0.3	NAN	
0.4	0.045	0.025	0.025	0.45	NAN	
0.5	0.09	0.09	0.09	0.9	NAN	
0.6	0.225	0.03	0.03	2.25	NAN	
0.7	0.285	0.075	0.075	2.85	NAN	
0.8	0.315	0.11	0.11	3.15	NAN	
0.9	0.345	0.165	0.165	3.45	NAN	
1	0.345	0.285	0.285	3.45	NAN	
1.1	0.345	0.16	0.16	3.45	NAN	
1.2	0.315	0.175	0.175	3.15	NAN	
1.3	0.345	0.175	0.175	3.45	NAN	
1.4	0.39	0.535	0.535	3.9	NAN	
1.5	0.435	0.64	0.64	4.35	NAN	
1.6	0.45	0.875	0.875	4.5	NAN	
1.7	0.465	1.145	1.145	4.65	NAN	
1.8	0.495	1.51	1.51	4.95	NAN	
1.9	0.525	1.76	1.76	5.25	NAN	
2	0.54	2.12	2.12	5.4	NAN	
2.1	0.57	2	2	5.7	NAN	
2.2	0.63	1.255	1.255	6.3	NAN	
2.3	0.645	0.565	0.565	6.45	NAN	
2.4	0.69	0.255	0.255	6.9	NAN	
2.5	0.705	0.13	0.13	7.05	NAN	
2.6	0.735	0.12	0.12	7.35	NAN	
2.7	0.75	0.145	0.145	7.5	NAN	
2.8	0.78	0.14	0.14	7.8	NAN	
2.9	0.81	0.39	0.39	8.1	NAN	
3	0.825	0.63	0.63	8.25	NAN	
3.1	0.855	0.925	0.925	8.55	NAN	
3.2	0.9	1.375	1.375	9	NAN	
3.3	0.93	2.005	2.005	9.3	NAN	
3.4	0.96	2.45	2.45	9.6	NAN	
3.5	0.96	2.635	2.635	9.6	NAN	
3.6	0.99	3.16	3.16	9.9	NAN	
3.7	1.05	3.71	3.71	10.5	NAN	
3.8	1.065	3.725	3.725	10.65	NAN	
3.9	1.065	3.77	3.77	10.65	NAN	
4	1.095	3.025	3.025	10.95	NAN	
4.1	1.155	1.73	1.73	11.55	NAN	
4.2	1.17	1.195	1.195	11.7	NAN	
4.3	1.185	0.66	0.66	11.85	NAN	
4.4	1.215	0.475	0.475	12.15	NAN	
4.5	1.245	0.57	0.57	12.45	NAN	
4.6	1.275	0.64	0.64	12.75	NAN	
4.7	1.305	0.775	0.775	13.05	NAN	
4.8	1.32	0.87	0.87	13.2	NAN	
4.9	1.35	1.215	1.215	13.5	NAN	
5	1.38	1.615	1.615	13.8	NAN	
5.1	1.41	2.045	2.045	14.1	NAN	
5.2	1.425	2.49	2.49	14.25	NAN	
5.3	1.455	2.89	2.89	14.55	NAN	
5.4	1.47	3.43	3.43	14.7	NAN	
5.5	1.5	3.85	3.85	15	NAN	
5.6	1.5	4.145	4.145	15	NAN	
5.7	1.515	4.535	4.535	15.15	NAN	
5.8	1.545	4.9	4.9	15.45	NAN	
5.9	1.545	4.9	4.9	15.45	NAN	
6	1.575	4.78	4.78	15.75	NAN	
6.1	1.605	4.19	4.19	16.05	NAN	
6.2	1.62	3.72	3.72	16.2	NAN	
6.3	1.65	3.04	3.04	16.5	NAN	
6.4	1.665	2.715	2.715	16.65	NAN	
6.5	1.71	1.97	1.97	17.1	NAN	
6.6	1.725	1.78	1.78	17.25	NAN	
6.7	1.74	1.795	1.795	17.4	NAN	
6.8	1.755	1.7	1.7	17.55	NAN	
6.9	1.77	1.62	1.62	17.7	NAN	
7	1.8	1.625	1.625	18	NAN	
7.1	1.815	1.72	1.72	18.15	NAN	
7.2	1.875	2.085	2.085	18.75	NAN	
7.3	1.89	2.475	2.475	18.9	NAN	
7.4	1.935	3.325	3.325	19.35	NAN	
7.5	1.965	3.81	3.81	19.65	NAN	
7.6	1.995	4.38	4.38	19.95	NAN	
7.7	2.01	4.615	4.615	20.1	NAN	
7.8	2.025	4.895	4.895	20.25	NAN	
7.9	2.04	5.375	5.375	20.4	NAN	
8	2.07	5.475	5.475	20.7	NAN	
8.1	2.1	5.355	5.355	21	NAN	
8.2	2.115	5.145	5.145	21.15	NAN	
8.3	2.13	4.675	4.675	21.3	NAN	
8.4	2.16	4.345	4.345	21.6	NAN	
8.5	2.19	4.115	4.115	21.9	NAN	
8.6	2.205	3.98	3.98	22.05	NAN	
8.7	2.235	3.755	3.755	22.35	NAN	
8.8	2.265	3.72	3.72	22.65	NAN	
8.9	2.28	3.49	3.49	22.8	NAN	
9	2.295	3.35	3.35	22.95	NAN	
9.1	2.325	3.34	3.34	23.25	NAN	
9.2	2.355	3.345	3.345	23.55	NAN	
9.3	2.385	3.56	3.56	23.85	NAN	
9.4	2.4	4.025	4.025	24	NAN	
9.5	2.43	4.315	4.315	24.3	NAN	
9.6	2.46	4.585	4.585	24.6	NAN	
9.7	2.475	4.965	4.965	24.75	NAN	
9.8	2.505	5.455	5.455	25.05	NAN	
9.9	2.535	5.81	5.81	25.35	NAN	
10	2.565	6.105	6.105	25.65	NAN	
10.1	2.58	6.28	6.28	25.8	NAN	
10.2	2.61	6.405	6.405	26.1	NAN	
10.3	2.64	6.44	6.44	26.4	NAN	
10.4	2.67	6.41	6.41	26.7	NAN	
10.5	2.7	6.36	6.36	27	NAN	
10.6	2.715	6.28	6.28	27.15	NAN	
10.7	2.73	6.185	6.185	27.3	NAN	
10.8	2.775	6.065	6.065	27.75	NAN	
10.9	2.79	5.96	5.96	27.9	NAN	
11	2.82	5.84	5.84	28.2	NAN	
11.1	2.85	5.85	5.85	28.5	NAN	
11.2	2.88	5.97	5.97	28.8	NAN	
11.3	2.91	6.135	6.135	29.1	NAN	
11.4	2.925	6.37	6.37	29.25	NAN	
11.5	2.955	6.565	6.565	29.55	NAN	
11.6	2.985	6.82	6.82	29.85	NAN	
11.7	3	7.03	7.03	30	NAN	
11.8	3.03	7.205	7.205	30.3	NAN	
11.9	3.06	7.49	7.49	30.6	NAN	
12	3.075	7.78	7.78	30.75	NAN	
12.1	3.09	7.995	7.995	30.9	NAN	
12.2	3.12	8.155	8.155	31.2	NAN	
12.3	3.15	8.275	8.275	31.5	NAN	
12.4	3.165	8.36	8.36	31.65	NAN	
12.5	3.18	8.42	8.42	31.8	NAN	
12.6	3.18	8.47	8.47	31.8	NAN	
12.7	3.18	8.475	8.475	31.8	NAN	
12.8	3.18	8.465	8.465	31.8	NAN	
12.9	3.18	8.465	8.465	31.8	NAN	
13	3.18	8.415	8.415	31.8	NAN	
13.1	3.18	8.435	8.435	31.8	NAN	
13.2	3.18	8.385	8.385	31.8	NAN	
13.3	3.18	8.435	8.435	31.8	NAN	
13.4	3.18	8.41	8.41	31.8	NAN	
13.5	3.18	8.43	8.43	31.8	NAN	
13.6	3.18	8.41	8.41	31.8	NAN	
