13.6	3.195	4.025	4.025	31.95	NAN	
13.7	3.195	4.025	4.025	31.95	NAN	
13.8	3.195	4.01	4.01	31.95	NAN	
13.9	3.195	4.015	4.015	31.95	NAN	
14	3.195	4.01	4.01	31.95	NAN	
14.1	3.195	4.005	4.005	31.95	NAN	
14.2	3.195	4.02	4.02	31.95	NAN	
14.3	3.195	3.995	3.995	31.95	NAN	
14.4	3.195	4.015	4.015	31.95	NAN	
14.5	3.195	4.02	4.02	31.95	NAN	
14.6	3.195	4.015	4.015	31.95	NAN	
14.7	3.195	4.03	4.03	31.95	NAN	
14.8	3.195	4.025	4.025	31.95	NAN	
14.9	3.195	4.025	4.025	31.95	NAN	
15	3.195	4.025	4.025	31.95	NAN	
