13.7	3.15	6.06	6.06	31.5	NAN	
13.8	3.18	6.165	6.165	31.8	NAN	
13.9	3.195	6.17	6.17	31.95	NAN	
14	3.195	6.32	6.32	31.95	NAN	
14.1	3.195	6.32	6.32	31.95	NAN	
14.2	3.195	6.32	6.32	31.95	NAN	
14.3	3.195	6.315	6.315	31.95	NAN	
14.4	3.195	6.17	6.17	31.95	NAN	
14.5	3.195	6.175	6.175	31.95	NAN	
14.6	3.195	6.17	6.17	31.95	NAN	
14.7	3.195	6.16	6.16	31.95	NAN	
14.8	3.195	6.165	6.165	31.95	NAN	
14.9	3.195	6.16	6.16	31.95	NAN	
15	3.195	6.165	6.165	31.95	NAN	
